molecule_chembl_id,pchembl_value,smiles,ROMol,MW,HBA,HBD,LogP,rule_of_five_conform
CHEMBL1081261,5.51,Cn1cc(C2=C(N(C(=O)OC(C)(C)C)c3ccccc3)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1B79A50>,417.168856216,5,1,3.9875000000000025,yes
CHEMBL496779,5.5,C=Cc1ccc2c(-c3ccnc(NC4CC4)n3)cnn2n1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1B79AC0>,278.127994448,6,1,2.4036,yes
CHEMBL2064521,5.5,N#Cc1cccc(CSc2nnc(-c3ccncc3)o2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1B79B30>,294.05753194,6,0,3.295580000000001,yes
CHEMBL4080101,5.5,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2cc(Cl)ccc2n(CC)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1B79BA0>,463.223784248,5,3,5.062300000000005,yes
CHEMBL1079135,5.5,Cc1ccc2c(c1)nc(-c1nonc1N)n2C1CCC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1B79C10>,269.1276601,6,1,2.7019200000000003,yes
CHEMBL188426,5.5,CCOc1ccc2c(-c3ccnc(Nc4cc(OC)cc(C(F)(F)F)c4)n3)cnn2n1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1B79C80>,430.1365084440001,8,1,4.3560000000000025,yes
CHEMBL404687,5.5,O=C(O)c1ccc(Nc2ncc(Br)c(Nc3ccccc3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1B79CF0>,384.02218775600005,5,3,4.424500000000002,yes
CHEMBL80644,5.5,COc1cccc(-c2cc3[nH]ccnc-3n2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1B79D60>,225.090211972,3,1,2.5850999999999997,yes
CHEMBL4752122,5.49,CCc1ccc(Nc2cc(-c3noc(-c4ccc(NS(=O)(=O)c5ccc(C(C)(C)C)cc5)cc4)n3)ccn2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1B79DD0>,553.2147608519999,7,2,7.202900000000007,no
CHEMBL3947828,5.49,COc1cc(C2=C(c3cn(CCCN4CCN(C)CC4)c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1B79E40>,518.252920188,8,1,2.8718000000000012,yes
CHEMBL4555766,5.49,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)Cc3ccc(C(F)(F)F)cc3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1B79EB0>,486.113745076,4,2,6.1997000000000035,yes
CHEMBL2313853,5.48,N#Cc1c(N)nc2sc(C(=O)c3cccc(Cl)c3)c(N)c2c1-c1ccccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1B79F20>,438.01088736400004,6,2,5.537180000000003,yes
CHEMBL77590,5.48,COc1ccccc1-c1cc2[nH]ccnc-2n1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1B79F90>,225.090211972,3,1,2.5850999999999997,yes
CHEMBL562709,5.48,CN1CCN(CCCn2nc(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3cccnc32)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E8040>,483.238273168,8,1,2.127699999999999,yes
CHEMBL4747475,5.48,O=C(O)CCCNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E80B0>,536.10743208,5,4,5.7847000000000035,no
CHEMBL256559,5.47,Cc1ccc(C)c(N2CCN(CCCNC(=O)c3nc(-c4cncnc4)no3)CC2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E8120>,421.2226231040001,8,1,2.08554,yes
CHEMBL1834116,5.47,Nc1c(F)c(NCCn2ccnc2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E8190>,389.129945844,7,3,2.2036,yes
CHEMBL3966595,5.47,Nc1ncc(-c2nc(N3CCOCC3)cc3ccccc23)nc1C(=O)Nc1ncccc1N1CCC(N)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E8200>,525.2600712320001,10,3,2.6854000000000005,yes
CHEMBL1682549,5.47,c1ccc(CNc2nc(-c3ccc4[nH]ncc4c3)c(-c3ccccc3)s2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E8270>,382.125217576,4,2,5.965500000000003,yes
CHEMBL178785,5.47,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3c(Br)cnn23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E82E0>,507.1052061720001,8,3,3.1675000000000013,yes
CHEMBL4875903,5.46,CC(=O)Nc1cc(C(=O)Nc2cncc(OCC3CCN(Cc4ccc(F)cc4)CC3)c2)ccn1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E8350>,477.21761797600004,6,2,4.1174000000000035,yes
CHEMBL403856,5.46,O=C1CN(c2ccccc2)c2nc(Nc3ccc(C(=O)O)cc3)ncc2N1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E83C0>,361.1174893400001,6,3,3.0086000000000004,yes
CHEMBL4204286,5.46,O=C1NC(=O)N(c2ccccc2)/C1=C/Nc1ccc(C(=O)O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E8430>,323.090605896,4,3,2.3945,yes
CHEMBL257979,5.46,Cc1ccc(N2CCN(CCCNC(=O)c3nc(-c4cncnc4)no3)CC2)cc1C,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E84A0>,421.22262310400004,8,1,2.08554,yes
CHEMBL1682338,5.46,c1cc2[nH]ncc2cc1-n1cc(C2CC2)nn1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E8510>,225.10144535199998,4,1,2.0209999999999995,yes
CHEMBL257980,5.46,Cc1ccc(Cl)cc1N1CCN(CCCNC(=O)c2nc(-c3cncnc3)no2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E8580>,441.16800068800006,8,1,2.4305200000000005,yes
CHEMBL249141,5.45,Cc1cc(NCc2cccnc2)n2ncc(Br)c2n1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E85F0>,317.02760748400004,5,1,2.8073200000000007,yes
CHEMBL3961887,5.45,COc1cc(C2=C(c3cn(CCN(C)C)c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E8660>,449.1950709639999,7,1,2.7959000000000005,yes
CHEMBL287731,5.45,CS(=O)(=O)Nc1n[nH]c2ncc(-c3ccccc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E86D0>,288.06809662399996,4,2,1.9963999999999995,yes
CHEMBL4210171,5.45,O=C1NC(=S)S/C1=C\c1cccc(OCCOc2ccc(Br)cc2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E8740>,434.95984740800003,5,1,4.395700000000002,yes
CHEMBL4169102,5.45,COc1ccc2nc(Cl)c(/C=C3\SC(=O)NC3=O)cc2c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E87B0>,320.00224082799997,5,1,3.220700000000001,yes
CHEMBL4087974,5.45,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2cc(Br)ccc2[nH]c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E8820>,479.14196854000005,4,4,4.678100000000004,yes
CHEMBL604712,5.44,CC(C)(C)C(=O)N1Cc2c(NC(=O)c3cc(F)cc(F)c3)n[nH]c2C1(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E8890>,376.17108238400004,3,2,3.563600000000002,yes
CHEMBL4555253,5.44,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)c3ccoc3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E8900>,394.08997494,5,2,4.845000000000002,yes
CHEMBL4442366,5.43,CC(=O)/N=C1/NC(=O)/C(=C\c2ccc(-c3ccc(C(=O)O)cc3)o2)S1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E8970>,356.046692484,5,2,2.7512000000000008,yes
CHEMBL4442898,5.42,O=C(C/C=C/c1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1c[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E89E0>,420.195011388,2,3,5.473400000000003,yes
CHEMBL5085025,5.42,CN(c1ncnc2[nH]c3ccc(Cl)cc3c12)C1CCCN(CCC#N)C1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E8A50>,368.15162235200006,5,1,3.5787800000000027,yes
CHEMBL1095039,5.42,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(C(C)(C)C)cc3)ccc12,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E8AC0>,335.19976242,2,2,5.2660000000000045,yes
CHEMBL4096612,5.42,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2cc(Cl)ccc2[nH]c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E8B30>,435.19248412,4,4,4.569000000000003,yes
CHEMBL1682360,5.42,c1cc2[nH]ncc2cc1-c1cc(CN2CCCCC2)no1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E8BA0>,282.14806119599996,4,1,3.203800000000001,yes
CHEMBL4753278,5.41,CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(-c3nc(-c4ccnc(Nc5ccc(F)c(C(F)(F)F)c5)c4)no3)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E8C10>,611.1614235400001,7,2,7.798400000000004,no
CHEMBL596073,5.41,Cc1n[nH]c2ccc(-c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)cnc3-c3ccoc3)nc12,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E8C80>,464.19607400800004,6,3,5.018420000000003,yes
CHEMBL1682544,5.41,CCNc1nc(-c2ccc3[nH]ncc3c2)cs1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E8CF0>,244.078267384,4,2,3.1182000000000007,yes
CHEMBL359486,5.41,CN(C)CCCn1nc(C2=C(c3cn(-c4cnc5ccccc5c4)c4ccccc34)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E8D60>,540.2273741359999,7,1,5.047300000000004,no
CHEMBL256367,5.4,O=C(NCCCN1CCN(c2cccc(Cl)c2)CC1)c1nc(-c2ccncc2)no1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E8DD0>,426.15710165600007,7,1,2.7271,yes
CHEMBL99280,5.4,C=CCn1c2c(c3cc(Br)ccc31)CC(=O)Nc1ccccc1-2,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E8E40>,366.0367752,2,1,4.751400000000003,yes
CHEMBL24494,5.4,Cn1sc(=O)n(-c2cccc(Br)c2)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E8EB0>,285.94116056400003,5,0,1.3601999999999999,yes
CHEMBL189874,5.4,FC(F)(F)c1cc(Nc2nccc(-c3c(-c4ccc(Cl)cc4)nn4ncccc34)n2)ccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E8F20>,500.0530844360001,6,1,6.922500000000003,no
CHEMBL257562,5.4,O=C(O)c1ccc(Nc2ncc3[nH]c(=O)n(-c4ccccc4)c3n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE19E8F90>,347.101839276,6,3,2.5506,yes
CHEMBL24537,5.4,Cn1sc(=O)n(-c2ccc(Cl)cc2)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A02040>,241.991676144,5,0,1.2511,yes
CHEMBL2313850,5.4,N#Cc1c(N)nc2sc(C(=O)c3cccc(Cl)c3)c(N)c2c1-c1ccccc1Br,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A020B0>,481.960371784,6,2,5.646280000000003,yes
CHEMBL2203562,5.4,COc1cnc(COc2ccc(F)cc2F)cc1-c1cc2c([nH]1)CCNC2=O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A02120>,385.1237978440001,4,2,3.2284000000000015,yes
CHEMBL5092483,5.4,C=CC(=O)N1C(=O)CC(c2cccc(Cl)c2)Sc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A02190>,343.043377368,3,0,4.622700000000003,yes
CHEMBL181114,5.4,N[C@H]1CC[C@H](Nc2cc(Nc3ccc(S(=O)(=O)c4cccs4)cc3)n3ncc(Cl)c3n2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A02200>,502.1012436560001,9,3,4.7024000000000035,yes
CHEMBL4212986,5.4,O=C1NC(=S)S/C1=C\c1cc(/N=N/c2ccccc2)ccc1O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A02270>,341.029268592,6,2,4.296400000000003,yes
CHEMBL1095624,5.4,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CCN)cc21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A022E0>,355.17567291200004,9,3,0.7070000000000001,yes
CHEMBL270045,5.4,O=C1NC(=S)S/C1=C\c1ccc(O)c([N+](=O)[O-])c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A02350>,281.976898672,6,2,1.7892,yes
CHEMBL25820,5.4,Cn1sc(=O)n(-c2ccc(F)cc2)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A023C0>,226.021226684,5,0,0.7367999999999999,yes
CHEMBL4203924,5.39,O=S(=O)(c1ccccc1)N1CC(c2cccc3ccccc23)Oc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A02430>,401.108564468,3,0,5.168800000000004,yes
CHEMBL489413,5.39,Cn1cc(C2=C(c3coc4cc(OCC5CCC5)ccc34)C(=O)NC2=O)c2cc(F)c(Cl)cc21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A024A0>,478.10956302,5,1,5.463100000000003,yes
CHEMBL4575045,5.39,O=C(CCCCNC(=S)Nc1ccc2c(c1)C(=O)NC2=O)NO,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A02510>,336.08922599199997,5,5,0.5322999999999998,yes
CHEMBL1080583,5.39,CCC(CO)Nc1nc(Nc2cccc(-c3ccccn3)c2)c2ncn(C(C)C)c2n1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A02580>,417.2277084840001,8,3,4.395600000000003,yes
CHEMBL4573681,5.39,C=CC(=O)c1ccc2nc(NC(=O)NCc3ccc(OC)cc3)sc2c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A025F0>,367.09906240400005,5,2,3.995300000000002,yes
CHEMBL5088917,5.39,Cn1c(NCCNc2c3c(nc4ccccc24)CCCC3)nc(-c2ccncc2)cc1=O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A02660>,426.216809452,7,2,3.793300000000003,yes
CHEMBL4444424,5.39,Cc1nc(C2CCC2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A026D0>,296.16371126,3,2,3.3961200000000007,yes
CHEMBL2024365,5.39,COc1ccc(-n2s/c(=N/Cc3cccnc3)nc2-c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A02740>,374.120132196,6,0,4.105300000000003,yes
CHEMBL1669587,5.39,O=C1OCC(Cc2ccc(O)cc2)=C1c1cc(O)cc(O)c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A027B0>,298.084123548,5,3,2.3565000000000005,yes
CHEMBL4103031,5.39,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2ccc(Cl)cc2n(C)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A02820>,449.208134184,5,3,4.579400000000002,yes
CHEMBL4744440,5.39,O=C(Nc1cccc(C(F)(F)F)c1)N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Nc1nccc(-c2cccs2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A02890>,491.12389516,7,3,3.992300000000002,yes
CHEMBL1077260,5.38,CCCC(=O)Nc1n[nH]c2cc(Cc3ccccc3)ccc12,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A02900>,293.152812228,2,2,3.8923000000000023,yes
CHEMBL256307,5.38,O=C(O)c1ccc(Nc2ncc(F)c(Nc3ccccc3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A02970>,324.102253876,5,3,3.801100000000001,yes
CHEMBL4571262,5.38,C#CC(=O)c1ccc2nc(NC(=O)NCc3ccc(OC)cc3)sc2c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A029E0>,365.08341234000005,5,2,3.4425000000000017,yes
CHEMBL41016,5.38,CCN(CC)c1ccc(/C=C2\NC(=O)NC2=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A02A50>,259.132076784,3,2,1.7130999999999998,yes
CHEMBL4214215,5.38,O=C(Cc1ccc([N+](=O)[O-])cc1)N/N=C1\C(=O)Nc2cc(Br)ccc21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A02AC0>,401.99636693200006,5,2,2.3724000000000007,yes
CHEMBL3651854,5.37,Cc1cc(Nc2nc(Nc3ccccc3S(=O)(=O)C(C)C)c3c(C)[nH]nc3n2)c(OC(C)C)cc1C1CCN(C)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A02B30>,591.299159172,9,3,6.235440000000006,no
CHEMBL4077675,5.37,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2cc(Br)ccc2n(C)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A02BA0>,493.15761860400005,5,3,4.688500000000003,yes
CHEMBL95477,5.37,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2cccc(O)c2N1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A02C10>,342.00038969200006,2,3,3.7976000000000014,yes
CHEMBL1681795,5.37,CNC(=O)c1cc(-c2ccc3[nH]ncc3c2)on1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A02C80>,242.08037556,4,2,1.5774999999999997,yes
CHEMBL4454916,5.36,O=C1Nc2ccc(NC(=O)c3ccccc3)cc2/C1=C/c1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A02CF0>,356.11609237199997,3,3,4.137200000000002,yes
CHEMBL332575,5.36,O=C1NC(=O)c2c1c1c3ccccc3ccc1c1[nH]c3ccccc3c21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A02D60>,336.089877624,2,2,4.5111000000000026,yes
CHEMBL5198118,5.36,O=C1Nc2ccc(NC(=O)c3ccccc3)cc2C1=Cc1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A02DD0>,356.11609237199997,3,3,4.137200000000002,yes
CHEMBL4517450,5.36,Cc1nc(-c2ccccc2)c(-c2ccnc(NC(=O)CCn3cnnn3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A02E40>,374.1603571960001,7,2,2.46242,yes
CHEMBL3221394,5.36,CCCNC(=O)c1cnc2oc3ccc(O)cc3c2c1-c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A02EB0>,346.131742436,4,2,4.493400000000003,yes
CHEMBL1682543,5.35,Nc1nc(-c2ccc3[nH]ncc3c2)cs1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A02F20>,216.046967256,4,2,2.2686,yes
CHEMBL4097781,5.35,CC1=C(O)[C@@H](C/C(C)=C/CC[C@H](C)/C=C/C=C(\C)CCCc2ccoc2)OC1=O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1A02F90>,398.24570956799994,4,1,6.614900000000007,yes
CHEMBL464381,5.35,CC1=C(O)[C@@H](C/C(C)=C/CCC(C)/C=C/C=C(\C)CCCc2ccoc2)OC1=O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E5040>,398.24570956799994,4,1,6.614900000000007,yes
CHEMBL4082305,5.35,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2ccccc2[nH]c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E50B0>,401.23145647200005,4,4,3.9156000000000013,yes
CHEMBL1801632,5.35,CC(=O)C1=C(c2c[nH]c3ccccc23)C(=O)NC1=O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E5120>,254.06914218,3,2,1.1668999999999998,yes
CHEMBL3298402,5.34,CC(C)(C)CNC(=O)CC1CNC(=O)c2cc(-c3ccncc3)cn21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E5190>,340.18992600800004,4,2,2.3870000000000005,yes
CHEMBL399078,5.34,CNc1cc(NCc2cccnc2)n2ncc(Br)c2n1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E5200>,332.03850651600004,6,2,2.5406000000000004,yes
CHEMBL2024369,5.34,COc1ccc(-n2s/c(=N/CCO)nc2-c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E5270>,327.104147784,6,1,2.5024000000000006,yes
CHEMBL4793635,5.34,Cc1ccc(Nc2cc(-c3noc(-c4ccc(NS(=O)(=O)c5ccc(C(C)(C)C)cc5)cc4)n3)ccn2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E52E0>,539.199110788,7,2,6.948920000000006,no
CHEMBL4288568,5.34,CCOC(O)(Nc1ccc(C(=O)O)cc1)Nc1nc2c(s1)CC(N1C(=O)c3ccccc3C1=O)CC2,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E5350>,508.141655488,9,4,3.158900000000002,yes
CHEMBL1630438,5.33,COc1ccc(-c2c3c(nc4nc(SCCc5ccccc5)nc(N)c24)CCCC3)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E53C0>,472.193297136,7,1,5.504800000000005,yes
CHEMBL4475448,5.33,Cc1nc(C2CCCCC2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E5430>,324.195011388,3,2,4.176320000000002,yes
CHEMBL612054,5.32,Oc1cccc2c1[nH]c1c(C3=C[C@@]4(O)CC/C=C\CCCCN5CC[C@@H]3[C@]3(CC6/C=C\CCCCN6[C@H]34)C5)nccc12,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E54A0>,564.3464266480001,5,3,6.561400000000007,no
CHEMBL4871399,5.32,O=C(Nc1nccc2c1[nH]c1cc(F)ccc12)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E5510>,269.096440224,2,2,3.2037000000000013,yes
CHEMBL252520,5.32,CC(=O)Oc1cccc2c1[nH]c1c(C3=C/C4=C/C/C=C\CCCCN5CCC3[C@]3(C[C@@H]6/C=C\CCCCN6[C@@H]43)C5)nccc12,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E5580>,588.3464266480001,5,1,7.586300000000008,no
CHEMBL5083742,5.32,C=CC(=O)N1C(=O)CC(c2ccc(C)cc2)Sc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E55F0>,323.097999784,3,0,4.277720000000003,yes
CHEMBL77697,5.32,N#Cc1ccc(-c2cc3[nH]ccnc-3n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E5660>,220.074896256,3,1,2.44818,yes
CHEMBL3221395,5.32,NCCNC(=O)c1cnc2oc3ccc(O)cc3c2c1-c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E56D0>,347.126991404,5,3,3.0421000000000014,yes
CHEMBL4077010,5.32,Cn1cc(-c2ccncc2)c2ccncc21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E5740>,209.095297352,3,0,2.635300000000001,yes
CHEMBL426587,5.32,CN(C)CCCn1nc(C2=C(c3cn(-c4csc5ccccc45)c4ccccc34)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E57B0>,545.188546104,7,1,5.713800000000005,no
CHEMBL4103963,5.32,CCCCCCCC(=O)NNC(=O)c1c(O)c2ccc(Cl)cc2n(CC)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E5820>,407.16118399199996,5,3,3.501900000000001,yes
CHEMBL5085162,5.31,C=CC(=O)N1C(=O)CC(c2cccs2)Sc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E5890>,315.038770656,4,0,4.030800000000003,yes
CHEMBL550052,5.31,Cn1cc(C2=C(c3nn(CCCn4ccnc4)c4ncccc34)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E5900>,451.175672912,8,1,2.777,yes
CHEMBL4849828,5.31,O=C(NC1CCN(Cc2ccc(F)cc2)CC1)c1cncc(NC(=O)c2ccnc3[nH]ccc23)c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E5970>,472.20230226000007,5,3,3.7437000000000014,yes
CHEMBL143419,5.3,Cc1c(C(=O)CCl)csc1C(=O)CCl,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E59E0>,249.962205856,3,0,2.8995200000000017,yes
CHEMBL186116,5.3,COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccccc3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E5A50>,394.154209196,7,1,4.605500000000003,yes
CHEMBL611357,5.3,Cc1c(CC(=O)Cl)csc1C(=O)CCl,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E5AC0>,249.962205856,3,0,2.7859200000000017,yes
CHEMBL356459,5.3,O=C(CCl)c1cc(Cl)sc1Cl,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E5B30>,227.897018756,2,0,3.476400000000001,yes
CHEMBL188257,5.3,COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E5BA0>,452.15968849999996,9,1,4.376700000000002,yes
CHEMBL105348,5.3,O=C(CBr)c1ccc(C(F)(F)F)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E5C10>,265.955411572,1,0,3.2830000000000013,yes
CHEMBL257821,5.3,O=C(NCCCN1CCN(c2ccccc2)CC1)c1nc(-c2ccncc2)no1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E5C80>,392.19607400800004,7,1,2.073699999999999,yes
CHEMBL24753,5.3,Cc1ccc(-n2c(=O)sn(C)c2=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E5CF0>,222.04629856,5,0,0.9061199999999999,yes
CHEMBL143743,5.3,Cc1sc(C(=O)CCl)cc1C(=O)CCl,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E5D60>,249.962205856,3,0,2.8995200000000008,yes
CHEMBL1800091,5.3,O=C(c1ccc(C(F)(F)F)cc1)C(Br)Br,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E5DD0>,343.86592364,1,0,4.0040000000000004,yes
CHEMBL102953,5.3,O=C(CBr)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE18E5E40>,197.968026944,1,0,2.2641999999999998,yes
